COD_MUNICIPIO;MUNICIPIO;UG;;
47137;Roturas;99456;;
47138;Rubí de Bracamonte;99456;;
47139;Rueda;99456;;
47140;Saelices de Mayorga;99456;;
47141;Salvador de Zapardiel;99456;;
47142;San Cebrián de Mazote;99456;;
47143;San Llorente;99456;;
47144;San Martín de Valvení;99456;;
47145;San Miguel del Arroyo;99456;;
47146;San Miguel del Pino;99456;;
47147;San Pablo de la Moraleja;99456;;
47148;San Pedro de Latarce;99456;;
47149;San Pelayo;99456;;
47150;San Román de Hornija;99456;;
47151;San Salvador;99456;;
47152;Santa Eufemia del Arroyo;99456;;
47153;Santervás de Campos;99456;;
47154;Santibáñez de Valcorba;99456;;
47155;Santovenia de Pisuerga;99456;;
47156;San Vicente del Palacio;99456;;
47157;Sardón de Duero;99456;;
47158;Seca, La;99456;;
47159;Serrada;99456;;
47160;Siete Iglesias de Trabancos;99456;;
47161;Simancas;99456;;
47162;Tamariz de Campos;99456;;
47163;Tiedra;99456;;
47164;Tordehumos;99456;;
47165;Tordesillas;99456;;
47166;Torrecilla de la Abadesa;99456;;
47167;Torrecilla de la Orden;99456;;
47168;Torrecilla de la Torre;99456;;
47169;Torre de Esgueva;99456;;
47170;Torre de Peñafiel;99456;;
47171;Torrelobatón;99456;;
47172;Torrescárcela;99456;;
47173;Traspinedo;99456;;
47174;Trigueros del Valle;99456;;
47175;Tudela de Duero;99456;;
47176;Unión de Campos, La;99456;;
47177;Urones de Castroponce;99456;;
47178;Urueña;99456;;
47179;Valbuena de Duero;99456;;
47180;Valdearcos de la Vega;99456;;
47181;Valdenebro de los Valles;99456;;
47182;Valdestillas;99456;;
47183;Valdunquillo;99456;;
47184;Valoria la Buena;99456;;
47185;Valverde de Campos;99456;;
47186;Valladolid;47186;;
47187;Vega de Ruiponce;99456;;
47188;Vega de Valdetronco;99456;;
47189;Velascálvaro;99456;;
47190;Velilla;99456;;
47191;Velliza;99456;;
47192;Ventosa de la Cuesta;99456;;
47193;Viana de Cega;99456;;
47194;Viloria;99456;;
47195;Villabáñez;99456;;
47196;Villabaruz de Campos;99456;;
47197;Villabrágima;99456;;
47198;Villacarralón;99456;;
47199;Villacid de Campos;99456;;
47200;Villaco;99456;;
47203;Villafrades de Campos;99456;;
47204;Villafranca de Duero;99456;;
47205;Villafrechós;99456;;
47206;Villafuerte;99456;;
47207;Villagarcía de Campos;99456;;
47208;Villagómez la Nueva;99456;;
47209;Villalán de Campos;99456;;
47210;Villalar de los Comuneros;99456;;
47211;Villalba de la Loma;99456;;
47212;Villalba de los Alcores;99456;;
47213;Villalbarba;99456;;
47214;Villalón de Campos;99456;;
47215;Villamuriel de Campos;99456;;
47216;Villán de Tordesillas;99456;;
47217;Villanubla;99456;;
47218;Villanueva de Duero;99456;;
47219;Villanueva de la Condesa;99456;;
47220;Villanueva de los Caballeros;99456;;
47221;Villanueva de los Infantes;99456;;
47222;Villanueva de San Mancio;99456;;
47223;Villardefrades;99456;;
47224;Villarmentero de Esgueva;99456;;
47225;Villasexmir;99456;;
47226;Villavaquerín;99456;;
47227;Villavellid;99456;;
47228;Villaverde de Medina;99456;;
47229;Villavicencio de los Caballeros;99456;;
47230;Wamba;99456;;
47231;Zaratán;99456;;
47232;Zarza, La;99456;;
48001;Abadiño;99489;;
48002;Abanto y Ciérvana-Abanto Zierbena;48002;;
48003;Amorebieta-Etxano;48003;;
48004;Amoroto;99486;;
48005;Arakaldo;48005;;
48006;Arantzazu;99490;;
48007;Munitibar-Arbatzegi Gerrikaitz;48007;;
48008;Artzentales;99488;;
48009;Arrankudiaga;48009;;
48010;Arrieta;48010;;
48011;Arrigorriaga;48011;;
48012;Bakio;48012;;
48013;Barakaldo;48013;;
48014;Barrika;99478;;
48015;Basauri;48015;;
48016;Berango;99478;;
48017;Bermeo;48017;;
48018;Berriatua;99486;;
48019;Berriz;48019;;
48020;Bilbao;48020;;
48021;Busturia;48021;;
48022;Karrantza Harana/Valle de Carranza;99488;;
48023;Artea;99490;;
48024;Zeanuri;99490;;
48025;Zeberio;48025;;
48026;Dima;99490;;
48027;Durango;48027;;
48028;Ea;48028;;
48029;Etxebarri;48029;;
48030;Etxebarria;99486;;
48031;Elantxobe;48031;;
48032;Elorrio;99489;;
48033;Ereño;48033;;
48034;Ermua;99480;;
48035;Fruiz;48035;;
48036;Galdakao;48036;;
48037;Galdames;99488;;
48038;Gamiz-Fika;48038;;
48039;Garai;99489;;
48040;Gatika;48040;;
48041;Gautegiz Arteaga;48041;;
48042;Gordexola;99488;;
48043;Gorliz;99478;;
48044;Getxo;48044;;
48045;Güeñes;99488;;
48046;Gernika-Lumo;48046;;
48047;Gizaburuaga;99486;;
48048;Ibarrangelu;48048;;
48049;Ispaster;99486;;
48050;Izurtza;99489;;
48051;Lanestosa;99488;;
48052;Larrabetzu;99487;;
48053;Laukiz;48053;;
48054;Leioa;48054;;
48055;Lemoa;99490;;
48056;Lemoiz;99478;;
48057;Lekeitio;99486;;
48058;Mallabia;99480;;
48059;Mañaria;99489;;
48060;Markina-Xemein;99486;;
48061;Maruri-Jatabe;48061;;
48062;Mendata;48062;;
48063;Mendexa;99486;;
48064;Meñaka;48064;;
48065;Ugao-Miraballes;48065;;
48066;Morga;48066;;
48067;Muxika;48067;;
48068;Mundaka;48068;;
48069;Mungia;48069;;
48070;Aulesti;48070;;
48071;Muskiz;48071;;
48072;Otxandio;48072;;
48073;Ondarroa;99486;;
48074;Urduña/Orduña;48074;;
48075;Orozko;48075;;
48076;Sukarrieta;48076;;
48077;Plentzia;99478;;
48078;Portugalete;48078;;
48079;Errigoiti;48079;;
48080;Valle de Trápaga-Trapagaran;48080;;
48081;Lezama;99487;;
48082;Santurtzi;48082;;
48083;Ortuella;48083;;
48084;Sestao;48084;;
48085;Sopelana;99478;;
48086;Sopuerta;99488;;
48087;Trucios-Turtzioz;99488;;
48088;Ubide;99490;;
48089;Urduliz;99478;;
48090;Balmaseda;48090;;
48091;Atxondo;99489;;
48092;Bedia;99490;;
48093;Areatza;99490;;
48094;Igorre;99490;;
48095;Zaldibar;99489;;
48096;Zalla;99488;;
48097;Zaratamo;48097;;
48901;Derio;99487;;
48902;Erandio;48902;;
48903;Loiu;99487;;
48904;Sondika;99487;;
48905;Zamudio;99487;;
48906;Forua;48906;;
48907;Kortezubi;48907;;
48908;Murueta;48908;;
48909;Nabarniz;48909;;
48910;Iurreta;99489;;
48911;Ajangiz;48911;;
48912;Alonsotegi;48912;;
48913;Zierbena;48913;;
48914;Arratzu;48914;;
48915;Ziortza-Bolibar;99486;;
49002;Abezames;99457;;
49003;Alcañices;99457;;
49004;Alcubilla de Nogales;99457;;
49005;Alfaraz de Sayago;99457;;
49006;Algodre;99457;;
49007;Almaraz de Duero;99457;;
49008;Almeida de Sayago;99457;;
49009;Andavías;99457;;
49010;Arcenillas;99457;;
49011;Arcos de la Polvorosa;99457;;
49012;Argañín;99457;;
49013;Argujillo;99457;;
49014;Arquillinos;99457;;
49015;Arrabalde;99457;;
49016;Aspariegos;99457;;
49017;Asturianos;99457;;
49018;Ayoó de Vidriales;99457;;
49019;Barcial del Barco;99457;;
49020;Belver de los Montes;99457;;
49021;Benavente;99457;;
49022;Benegiles;99457;;
49023;Bermillo de Sayago;99457;;
49024;Bóveda de Toro, La;99457;;
49025;Bretó;99457;;
49026;Bretocino;99457;;
49027;Brime de Sog;99457;;
49028;Brime de Urz;99457;;
49029;Burganes de Valverde;99457;;
49030;Bustillo del Oro;99457;;
49031;Cabañas de Sayago;99457;;
49032;Calzadilla de Tera;99457;;
49033;Camarzana de Tera;99457;;
49034;Cañizal;99457;;
49035;Cañizo;99457;;
49036;Carbajales de Alba;99457;;
49037;Carbellino;99457;;
49038;Casaseca de Campeán;99457;;
49039;Casaseca de las Chanas;99457;;
49040;Castrillo de la Guareña;99457;;
49041;Castrogonzalo;99457;;
49042;Castronuevo;99457;;
49043;Castroverde de Campos;99457;;
49044;Cazurra;99457;;
49046;Cerecinos de Campos;99457;;
49047;Cerecinos del Carrizal;99457;;
49048;Cernadilla;99457;;
49050;Cobreros;99457;;
49052;Coomonte;99457;;
49053;Coreses;99457;;
49054;Corrales del Vino;99457;;
49055;Cotanes del Monte;99457;;
49056;Cubillos;99457;;
49057;Cubo de Benavente;99457;;
49058;Cubo de Tierra del Vino, El;99457;;
49059;Cuelgamures;99457;;
49061;Entrala;99457;;
49062;Espadañedo;99457;;
49063;Faramontanos de Tábara;99457;;
49064;Fariza;99457;;
49065;Fermoselle;99457;;
49066;Ferreras de Abajo;99457;;
49067;Ferreras de Arriba;99457;;
49068;Ferreruela;99457;;
49069;Figueruela de Arriba;99457;;
49071;Fonfría;99457;;
49075;Fresno de la Polvorosa;99457;;
49076;Fresno de la Ribera;99457;;
49077;Fresno de Sayago;99457;;
49078;Friera de Valverde;99457;;
49079;Fuente Encalada;99457;;
49080;Fuentelapeña;99457;;
49081;Fuentesaúco;99457;;
49082;Fuentes de Ropel;99457;;
49083;Fuentesecas;99457;;
49084;Fuentespreadas;99457;;
49085;Galende;99457;;
49086;Gallegos del Pan;99457;;
49087;Gallegos del Río;99457;;
49088;Gamones;99457;;
49090;Gema;99457;;
49091;Granja de Moreruela;99457;;
49092;Granucillo;99457;;
49093;Guarrate;99457;;
49094;Hermisende;99457;;
49095;Hiniesta, La;99457;;
49096;Jambrina;99457;;
49097;Justel;99457;;
49098;Losacino;99457;;
49099;Losacio;99457;;
49100;Lubián;99457;;
49101;Luelmo;99457;;
49102;Maderal, El;99457;;
49103;Madridanos;99457;;
49104;Mahide;99457;;
49105;Maire de Castroponce;99457;;
49107;Malva;99457;;
49108;Manganeses de la Lampreana;99457;;
49109;Manganeses de la Polvorosa;99457;;
49110;Manzanal de Arriba;99457;;
49111;Manzanal del Barco;99457;;
49112;Manzanal de los Infantes;99457;;
49113;Matilla de Arzón;99457;;
49114;Matilla la Seca;99457;;
49115;Mayalde;99457;;
49116;Melgar de Tera;99457;;
49117;Micereces de Tera;99457;;
49118;Milles de la Polvorosa;99457;;
49119;Molacillos;99457;;
49120;Molezuelas de la Carballeda;99457;;
49121;Mombuey;99457;;
49122;Monfarracinos;99457;;
49123;Montamarta;99457;;
49124;Moral de Sayago;99457;;
49125;Moraleja del Vino;99457;;
49126;Moraleja de Sayago;99457;;
49127;Morales del Vino;99457;;
49128;Morales de Rey;99457;;
49129;Morales de Toro;99457;;
49130;Morales de Valverde;99457;;
49131;Moralina;99457;;
49132;Moreruela de los Infanzones;99457;;
49133;Moreruela de Tábara;99457;;
49134;Muelas de los Caballeros;99457;;
49135;Muelas del Pan;99457;;
49136;Muga de Sayago;99457;;
49137;Navianos de Valverde;99457;;
49138;Olmillos de Castro;99457;;
49139;Otero de Bodas;99457;;
49141;Pajares de la Lampreana;99457;;
49142;Palacios del Pan;99457;;
49143;Palacios de Sanabria;99457;;
49145;Pedralba de la Pradería;99457;;
49146;Pego, El;99457;;
49147;Peleagonzalo;99457;;
49148;Peleas de Abajo;99457;;
49149;Peñausende;99457;;
49150;Peque;99457;;
49151;Perdigón, El;99457;;
49152;Pereruela;99457;;
49153;Perilla de Castro;99457;;
49154;Pías;99457;;
49155;Piedrahita de Castro;99457;;
49156;Pinilla de Toro;99457;;
49157;Pino del Oro;99457;;
49158;Piñero, El;99457;;
49159;Pobladura del Valle;99457;;
49160;Pobladura de Valderaduey;99457;;
49162;Porto;99457;;
49163;Pozoantiguo;99457;;
49164;Pozuelo de Tábara;99457;;
49165;Prado;99457;;
49166;Puebla de Sanabria;99457;;
49167;Pueblica de Valverde;99457;;
49168;Quintanilla del Monte;99457;;
49169;Quintanilla del Olmo;99457;;
49170;Quintanilla de Urz;99457;;
49171;Quiruelas de Vidriales;99457;;
49172;Rabanales;99457;;
49173;Rábano de Aliste;99457;;
49174;Requejo;99457;;
49175;Revellinos;99457;;
49176;Riofrío de Aliste;99457;;
49177;Rionegro del Puente;99457;;
49178;Roales;99457;;
49179;Robleda-Cervantes;99457;;
49180;Roelos de Sayago;99457;;
49181;Rosinos de la Requejada;99457;;
49183;Salce;99457;;
49184;Samir de los Caños;99457;;
49185;San Agustín del Pozo;99457;;
49186;San Cebrián de Castro;99457;;
49187;San Cristóbal de Entreviñas;99457;;
49188;San Esteban del Molar;99457;;
49189;San Justo;99457;;
49190;San Martín de Valderaduey;99457;;
49191;San Miguel de la Ribera;99457;;
49192;San Miguel del Valle;99457;;
49193;San Pedro de Ceque;99457;;
49194;San Pedro de la Nave-Almendra;99457;;
49197;Santa Clara de Avedillo;99457;;
49199;Santa Colomba de las Monjas;99457;;
49200;Santa Cristina de la Polvorosa;99457;;
49201;Santa Croya de Tera;99457;;
49202;Santa Eufemia del Barco;99457;;
49203;Santa María de la Vega;99457;;
49204;Santa María de Valverde;99457;;
49205;Santibáñez de Tera;99457;;
49206;Santibáñez de Vidriales;99457;;
49207;Santovenia;99457;;
49208;San Vicente de la Cabeza;99457;;
49209;San Vitero;99457;;
49210;Sanzoles;99457;;
49214;Tábara;99457;;
49216;Tapioles;99457;;
49219;Toro;99457;;
49220;Torre del Valle, La;99457;;
49221;Torregamones;99457;;
49222;Torres del Carrizal;99457;;
49223;Trabazos;99457;;
49224;Trefacio;99457;;
49225;Uña de Quintana;99457;;
49226;Vadillo de la Guareña;99457;;
49227;Valcabado;99457;;
49228;Valdefinjas;99457;;
49229;Valdescorriel;99457;;
49230;Vallesa de la Guareña;99457;;
49231;Vega de Tera;99457;;
49232;Vega de Villalobos;99457;;
49233;Vegalatrave;99457;;
49234;Venialbo;99457;;
49235;Vezdemarbán;99457;;
49236;Vidayanes;99457;;
49237;Videmala;99457;;
49238;Villabrázaro;99457;;
49239;Villabuena del Puente;99457;;
49240;Villadepera;99457;;
49241;Villaescusa;99457;;
49242;Villafáfila;99457;;
49243;Villaferrueña;99457;;
49244;Villageriz;99457;;
49245;Villalazán;99457;;
49246;Villalba de la Lampreana;99457;;
49247;Villalcampo;99457;;
49248;Villalobos;99457;;
49249;Villalonso;99457;;
49250;Villalpando;99457;;
49251;Villalube;99457;;
49252;Villamayor de Campos;99457;;
49255;Villamor de los Escuderos;99457;;
49256;Villanázar;99457;;
49257;Villanueva de Azoague;99457;;
49258;Villanueva de Campeán;99457;;
49259;Villanueva de las Peras;99457;;
49260;Villanueva del Campo;99457;;
49261;Villaralbo;99457;;
49262;Villardeciervos;99457;;
49263;Villar de Fallaves;99457;;
49264;Villar del Buey;99457;;
49265;Villardiegua de la Ribera;99457;;
49266;Villárdiga;99457;;
49267;Villardondiego;99457;;
49268;Villarrín de Campos;99457;;
49269;Villaseco del Pan;99457;;
49270;Villavendimio;99457;;
49271;Villaveza del Agua;99457;;
49272;Villaveza de Valverde;99457;;
49273;Viñas;99457;;
49275;Zamora;49275;;
50001;Abanto;99513;;
50002;Acered;99511;;
50003;Agón;99510;;
50004;Aguarón;99521;;
50005;Aguilón;99521;;
50006;Ainzón;99510;;
50007;Aladrén;99521;;
50008;Alagón;99514;;
50009;Alarba;99513;;
50010;Alberite de San Juan;99510;;
50011;Albeta;99510;;
50012;Alborge;99515;;
50013;Alcalá de Ebro;99514;;
50014;Alcalá de Moncayo;99516;;
50015;Alconchel de Ariza;99513;;
50016;Aldehuela de Liestos;99511;;
50017;Alfajarín;99520;;
50018;Alfamén;99521;;
50019;Alforque;99515;;
50020;Alhama de Aragón;99513;;
50021;Almochuel;99509;;
50022;Almolda, La;99498;;
50023;Almonacid de la Cuba;99509;;
50024;Almonacid de la Sierra;99517;;
50025;Almunia de Doña Godina, La;50025;;
50026;Alpartir;99517;;
50027;Ambel;99510;;
50028;Anento;99511;;
50029;Aniñón;99513;;
50030;Añón de Moncayo;99516;;
50031;Aranda de Moncayo;99518;;
50032;Arándiga;99513;;
50033;Ardisa;99512;;
50034;Ariza;99513;;
50035;Artieda;99523;;
50036;Asín;99512;;
50037;Atea;99511;;
50038;Ateca;99513;;
50039;Azuara;99509;;
50040;Badules;99511;;
50041;Bagüés;99512;;
50042;Balconchán;99511;;
50043;Bárboles;99514;;
50044;Bardallur;99517;;
50045;Belchite;99509;;
50046;Belmonte de Gracián;99513;;
50047;Berdejo;99513;;
50048;Berrueco;99511;;
50050;Bijuesca;99513;;
50051;Biota;99512;;
50052;Bisimbre;99510;;
50053;Boquiñeni;99514;;
50054;Bordalba;99513;;
50055;Borja;99510;;
50056;Botorrita;99519;;
50057;Brea de Aragón;99518;;
50058;Bubierca;99513;;
50059;Bujaraloz;99498;;
50060;Bulbuente;99510;;
50061;Bureta;99510;;
50062;Burgo de Ebro, El;50062;;
50063;Buste, El;99516;;
50064;Cabañas de Ebro;99514;;
50065;Cabolafuente;99513;;
50066;Cadrete;99519;;
50067;Calatayud;50067;;
50068;Calatorao;99517;;
50069;Calcena;99518;;
50070;Calmarza;99513;;
50071;Campillo de Aragón;99513;;
50072;Carenas;99513;;
50073;Cariñena;99521;;
50074;Caspe;50074;;
50075;Castejón de Alarba;99513;;
50076;Castejón de las Armas;99513;;
50077;Castejón de Valdejasa;99512;;
50078;Castiliscar;99512;;
50079;Cervera de la Cañada;99513;;
50080;Cerveruela;99511;;
50081;Cetina;99513;;
50082;Cimballa;99513;;
50083;Cinco Olivas;99515;;
50084;Clarés de Ribota;99513;;
50085;Codo;99509;;
50086;Codos;99513;;
50087;Contamina;99513;;
50088;Cosuenda;99521;;
50089;Cuarte de Huerva;99519;;
50090;Cubel;99511;;
50091;Cuerlas, Las;99511;;
50092;Chiprana;99505;;
50093;Chodes;99517;;
50094;Daroca;99511;;
50095;Ejea de los Caballeros;99512;;
50096;Embid de Ariza;99513;;
50098;Encinacorba;99521;;
50099;Épila;99517;;
50100;Erla;99512;;
50101;Escatrón;99515;;
50102;Fabara;99505;;
50104;Farlete;99498;;
50105;Fayón;99505;;
50106;Fayos, Los;99516;;
50107;Figueruelas;99514;;
50108;Fombuena;99511;;
50109;Frago, El;99512;;
50110;Frasno, El;99513;;
50111;Fréscano;99510;;
50113;Fuendejalón;99510;;
50114;Fuendetodos;99509;;
50115;Fuentes de Ebro;50115;;
50116;Fuentes de Jiloca;99513;;
50117;Gallocanta;99511;;
50118;Gallur;99514;;
50119;Gelsa;99515;;
50120;Godojos;99513;;
50121;Gotor;99518;;
50122;Grisel;99516;;
50123;Grisén;99514;;
50124;Herrera de los Navarros;99511;;
50125;Ibdes;99513;;
50126;Illueca;99518;;
50128;Isuerre;99512;;
50129;Jaraba;99513;;
50130;Jarque;99518;;
50131;Jaulín;50131;;
50132;Joyosa, La;99514;;
50133;Lagata;99509;;
50134;Langa del Castillo;99511;;
50135;Layana;99512;;
50136;Lécera;99509;;
50137;Leciñena;99498;;
50138;Lechón;99511;;
50139;Letux;99509;;
50140;Litago;99516;;
50141;Lituénigo;99516;;
50142;Lobera de Onsella;99512;;
50143;Longares;99521;;
50144;Longás;99512;;
50146;Lucena de Jalón;99517;;
50147;Luceni;99514;;
50148;Luesia;99512;;
50149;Luesma;99511;;
50150;Lumpiaque;99517;;
50151;Luna;99512;;
50152;Maella;99505;;
50153;Magallón;99510;;
50154;Mainar;99511;;
50155;Malanquilla;99513;;
50156;Maleján;99510;;
50157;Malón;99516;;
50159;Maluenda;99513;;
50160;Mallén;99510;;
50161;Manchones;99511;;
50162;Mara;99513;;
50163;María de Huerva;99519;;
50164;Mediana de Aragón;50164;;
50165;Mequinenza;99493;;
50166;Mesones de Isuela;99518;;
50167;Mezalocha;99521;;
50168;Mianos;99523;;
50169;Miedes de Aragón;99513;;
50170;Monegrillo;99498;;
50171;Moneva;99509;;
50172;Monreal de Ariza;99513;;
50173;Monterde;99513;;
50174;Montón;99513;;
50175;Morata de Jalón;99517;;
50176;Morata de Jiloca;99513;;
50177;Morés;99513;;
50178;Moros;99513;;
50179;Moyuela;99509;;
50180;Mozota;99519;;
50181;Muel;99521;;
50182;Muela, La;99517;;
50183;Munébrega;99513;;
50184;Murero;99511;;
50185;Murillo de Gállego;99526;;
50186;Navardún;99512;;
50187;Nigüella;99513;;
50188;Nombrevilla;99511;;
50189;Nonaspe;99505;;
50190;Novallas;99516;;
50191;Novillas;99510;;
50192;Nuévalos;99513;;
50193;Nuez de Ebro;99520;;
50194;Olvés;99513;;
50195;Orcajo;99511;;
50196;Orera;99513;;
50197;Orés;99512;;
50198;Oseja;99518;;
50199;Osera de Ebro;99520;;
50200;Paniza;99521;;
50201;Paracuellos de Jiloca;99513;;
50202;Paracuellos de la Ribera;99513;;
50203;Pastriz;99520;;
50204;Pedrola;99514;;
50205;Pedrosas, Las;99512;;
50206;Perdiguera;99498;;
50207;Piedratajada;99512;;
50208;Pina de Ebro;99515;;
50209;Pinseque;99514;;
50210;Pintanos, Los;99512;;
50211;Plasencia de Jalón;99517;;
50212;Pleitas;99514;;
50213;Plenas;99509;;
50214;Pomer;99518;;
50215;Pozuel de Ariza;99513;;
50216;Pozuelo de Aragón;99510;;
50217;Pradilla de Ebro;99514;;
50218;Puebla de Albortón;99509;;
50219;Puebla de Alfindén, La;99520;;
50220;Puendeluna;99512;;
50221;Purujosa;99518;;
50222;Quinto;99515;;
50223;Remolinos;99514;;
50224;Retascón;99511;;
50225;Ricla;99517;;
50227;Romanos;99511;;
50228;Rueda de Jalón;99517;;
50229;Ruesca;99513;;
50230;Sádaba;99512;;
50231;Salillas de Jalón;99517;;
50232;Salvatierra de Esca;99523;;
50233;Samper del Salz;99509;;
50234;San Martín de la Virgen de Moncayo;99516;;
50235;San Mateo de Gállego;99527;;
50236;Santa Cruz de Grío;99517;;
50237;Santa Cruz de Moncayo;99516;;
50238;Santa Eulalia de Gállego;99526;;
50239;Santed;99511;;
50240;Sástago;99515;;
50241;Sabiñán;99513;;
50242;Sediles;99513;;
50243;Sestrica;99518;;
50244;Sierra de Luna;99512;;
50245;Sigüés;99523;;
50246;Sisamón;99513;;
50247;Sobradiel;99514;;
50248;Sos del Rey Católico;99512;;
50249;Tabuenca;99510;;
50250;Talamantes;99510;;
50251;Tarazona;50251;;
50252;Tauste;99512;;
50253;Terrer;99513;;
50254;Tierga;99518;;
50255;Tobed;99513;;
50256;Torralba de los Frailes;99511;;
50257;Torralba de Ribota;99513;;
50258;Torralbilla;99511;;
50259;Torrehermosa;99513;;
50260;Torrelapaja;99513;;
50261;Torrellas;99516;;
50262;Torres de Berrellén;99514;;
50263;Torrijo de la Cañada;99513;;
50264;Tosos;99521;;
50265;Trasmoz;99516;;
50266;Trasobares;99518;;
50267;Uncastillo;99512;;
50268;Undués de Lerda;99512;;
50269;Urrea de Jalón;99517;;
50270;Urriés;99512;;
50271;Used;99511;;
50272;Utebo;50272;;
50273;Valdehorna;99511;;
50274;Val de San Martín;99511;;
50275;Valmadrid;99509;;
50276;Valpalmas;99512;;
50277;Valtorres;99513;;
50278;Velilla de Ebro;99515;;
50279;Velilla de Jiloca;99513;;
50280;Vera de Moncayo;99516;;
50281;Vierlas;99516;;
50282;Vilueña, La;99513;;
50283;Villadoz;99511;;
50284;Villafeliche;99513;;
50285;Villafranca de Ebro;99520;;
50286;Villalba de Perejil;99513;;
50287;Villalengua;99513;;
50288;Villanueva de Gállego;99527;;
50289;Villanueva de Jiloca;99511;;
50290;Villanueva de Huerva;99511;;
50291;Villar de los Navarros;99511;;
50292;Villarreal de Huerva;99521;;
50293;Villarroya de la Sierra;99513;;
50294;Villarroya del Campo;99511;;
50295;Vistabella;99521;;
50296;Zaida, La;99515;;
50297;Zaragoza;50297;;
50298;Zuera;99527;;
50901;Biel;99512;;
50902;Marracos;99512;;
50903;Villamayor de Gállego;99527;;
51001;Ceuta;51001;;
52001;Melilla;52001;;
18077;Fornes;18077;;
18916;Torrenueva Costa;18916;;
43044;Sénia, La;99023;;
43062;Freginals;99023;;
43063;Galera, La;99023;;
43068;Godall;99023;;
43077;Mas de Barberans;99023;;
43078;Masdenverge;99023;;
43136;Sant Carles de la Ràpita;99023;;
43138;Santa Bàrbara;99023;;
43156;Ulldecona;99023;;
43902;Sant Jaume d`Enveja;99023;;
43008;Alfara de Carles;99024;;
