MUNICIPIO;COD_PROVINCIA;COD_MUNICIPIO;COD_CCAA;NUM_CONTENEDORES; HABITANTES ;
Sargentes de la Lora;9;09361;7;0; 111 ;
Sarracín;9;09362;7;0; 248 ;
Sasamón;9;09363;7;10; 962 ;
Sequera de Haza, La;9;09365;7;0; 27 ;
Solarana;9;09366;7;2; 77 ;
Sordillos;9;09368;7;2; 33 ;
Sotillo de la Ribera;9;09369;7;0; 475 ;
Sotragero;9;09372;7;2; 273 ;
Sotresgudo;9;09373;7;12; 432 ;
Susinos del Páramo;9;09374;7;1; 116 ;
Tamarón;9;09375;7;0; 44 ;
Tardajos;9;09377;7;40; 783 ;
Tejada;9;09378;7;2; 34 ;
Terradillos de Esgueva;9;09380;7;0; 77 ;
Tinieblas de la Sierra;9;09381;7;2; 34 ;
Tobar;9;09382;7;1; 22 ;
Tordómar;9;09384;7;3; 334 ;
Torrecilla del Monte;9;09386;7;0; 72 ;
Torregalindo;9;09387;7;3; 121 ;
Torrelara;9;09388;7;1; 31 ;
Torrepadre;9;09389;7;1; 70 ;
Torresandino;9;09390;7;0; 604 ;
Tórtoles de Esgueva;9;09391;7;0; 433 ;
Tosantos;9;09392;7;3; 52 ;
Trespaderne;9;09394;7;50; 771 ;
Tubilla del Agua;9;09395;7;0; 136 ;
Tubilla del Lago;9;09396;7;2; 169 ;
Úrbel del Castillo;9;09398;7;4; 72 ;
Vadocondes;9;09400;7;4; 345 ;
Valdeande;9;09403;7;3; 104 ;
Valdezate;9;09405;7;0; 134 ;
Valdorros;9;09406;7;0; 297 ;
Valmala;9;09407;7;1; 25 ;
Vallarta de Bureba;9;09408;7;2; 40 ;
Valle de Manzanedo;9;09409;7;0; 122 ;
Valle de Mena;9;09410;7;73; 3.805 ;
Valle de Oca;9;09411;7;8; 165 ;
Valle de Tobalina;9;09412;7;0; 909 ;
Valle de Valdebezana;9;09413;7;0; 456 ;
Valle de Valdelaguna;9;09414;7;0; 186 ;
Valle de Valdelucio;9;09415;7;17; 330 ;
Valle de Zamanzas;9;09416;7;0; 53 ;
Vallejera;9;09417;7;1; 42 ;
Valles de Palenzuela;9;09418;7;2; 79 ;
Valluércanes;9;09419;7;2; 71 ;
Vid y Barrios, La;9;09421;7;6; 250 ;
Vid de Bureba, La;9;09422;7;2; 31 ;
Vileña;9;09423;7;1; 27 ;
Viloria de Rioja;9;09424;7;1; 39 ;
Vilviestre del Pinar;9;09425;7;21; 516 ;
Villadiego;9;09427;7;51; 1.500 ;
Villaescusa de Roa;9;09428;7;0; 100 ;
Villaescusa la Sombría;9;09429;7;1; 58 ;
Villaespasa;9;09430;7;0; 27 ;
Villafranca Montes de Oca;9;09431;7;7; 113 ;
Villafruela;9;09432;7;0; 176 ;
Villagalijo;9;09433;7;3; 61 ;
Villagonzalo Pedernales;9;09434;7;51; 1.859 ;
Villahoz;9;09437;7;0; 287 ;
Villalba de Duero;9;09438;7;0; 705 ;
Villalbilla de Burgos;9;09439;7;0; 1.423 ;
Villalbilla de Gumiel;9;09440;7;5; 85 ;
Villaldemiro;9;09441;7;0; 97 ;
Villalmanzo;9;09442;7;56; 420 ;
Villamayor de los Montes;9;09443;7;0; 165 ;
Villamayor de Treviño;9;09444;7;2; 61 ;
Villambistia;9;09445;7;1; 44 ;
Villamedianilla;9;09446;7;1; 11 ;
Villamiel de la Sierra;9;09447;7;1; 44 ;
Villangómez;9;09448;7;0; 217 ;
Villanueva de Argaño;9;09449;7;0; 114 ;
Villanueva de Carazo;9;09450;7;0; 26 ;
Villanueva de Gumiel;9;09451;7;5; 273 ;
Villanueva de Teba;9;09454;7;2; 41 ;
Villaquirán de la Puebla;9;09455;7;2; 46 ;
Villaquirán de los Infantes;9;09456;7;0; 160 ;
Villariezo;9;09458;7;0; 645 ;
Villasandino;9;09460;7;4; 180 ;
Villasur de Herreros;9;09463;7;6; 264 ;
Villatuelda;9;09464;7;0; 37 ;
Villaverde del Monte;9;09466;7;0; 112 ;
Villaverde-Mogina;9;09467;7;2; 74 ;
Villayerno Morquillas;9;09471;7;2; 195 ;
Villazopeque;9;09472;7;0; 53 ;
Villegas;9;09473;7;1; 89 ;
Villoruebo;9;09476;7;5; 72 ;
Vizcaínos;9;09478;7;0; 44 ;
Zael;9;09480;7;2; 112 ;
Zarzosa de Río Pisuerga;9;09482;7;2; 34 ;
Zazuar;9;09483;7;3; 210 ;
Zuñeda;9;09485;7;1; 53 ;
Quintanilla del Agua y Tordueles;9;09901;7;0; 360 ;
Valle de Santibáñez;9;09902;7;17; 483 ;
Villarcayo de Merindad de Castilla la Vieja;9;09903;7;63; 4.011 ;
Valle de las Navas;9;09904;7;11; 509 ;
Valle de Sedano;9;09905;7;65; 421 ;
Merindad de Río Ubierna;9;09906;7;38; 1.418 ;
Alfoz de Quintanadueñas;9;09907;7;15; 2.179 ;
Valle de Losa;9;09908;7;0; 481 ;
Alegría-Dulantzi;1;01001;17;21; 2.935 ;
Amurrio;1;01002;17;89; 10.264 ;
Añana;1;01049;17;4; 149 ;
Aramaio;1;01003;17;21; 1.442 ;
Armiñón;1;01006;17;6; 223 ;
Arraia-Maeztu;1;01037;17;21; 733 ;
Arratzua-Ubarrundia;1;01008;17;29; 984 ;
Artziniega;1;01004;17;22; 1.800 ;
Asparrena;1;01009;17;25; 1.623 ;
Ayala/Aiara;1;01010;17;45; 2.968 ;
Baños de Ebro/Mañueta;1;01011;17;5; 294 ;
Barrundia;1;01013;17;23; 881 ;
Berantevilla;1;01014;17;9; 463 ;
Bernedo;1;01016;17;22; 507 ;
Campezo/Kanpezu;1;01017;17;16; 1.034 ;
Elburgo/Burgelu;1;01021;17;14; 608 ;
Elciego;1;01022;17;13; 1.001 ;
Elvillar/Bilar;1;01023;17;6; 330 ;
Erriberagoitia/Ribera Alta;1;01046;17;21; 782 ;
Harana/Valle de Arana;1;01056;17;4; 218 ;
Iruña Oka/Iruña de Oca;1;01901;17;26; 3.488 ;
Iruraiz-Gauna;1;01027;17;13; 532 ;
Kripan;1;01019;17;4; 178 ;
Kuartango;1;01020;17;14; 385 ;
Labastida/Bastida;1;01028;17;26; 1.517 ;
Lagrán;1;01030;17;4; 162 ;
Laguardia;1;01031;17;35; 1.454 ;
Lanciego/Lantziego;1;01032;17;9; 709 ;
Lantarón;1;01902;17;16; 877 ;
Lapuebla de Labarca;1;01033;17;10; 865 ;
Laudio/Llodio;1;01036;17;90; 18.118 ;
Legutio;1;01058;17;20; 1.921 ;
Leza;1;01034;17;3; 211 ;
Moreda de Álava/Moreda Araba;1;01039;17;4; 211 ;
Navaridas;1;01041;17;2; 194 ;
Okondo;1;01042;17;15; 1.203 ;
Oyón-Oion;1;01043;17;36; 3.410 ;
Peñacerrada-Urizaharra;1;01044;17;7; 262 ;
Ribera Baja/Erribera Beitia;1;01047;17;18; 1.383 ;
Salvatierra/Agurain;1;01051;17;40; 5.038 ;
Samaniego;1;01052;17;6; 315 ;
San Millán/Donemiliaga;1;01053;17;26; 706 ;
Urkabustaiz;1;01054;17;16; 1.386 ;
Valdegovía/Gaubea;1;01055;17;31; 986 ;
Villabuena de Álava/Eskuernaga;1;01057;17;7; 274 ;
Vitoria-Gasteiz;1;01059;17;965; 253.996 ;
Yécora/Iekora;1;01060;17;2; 270 ;
Zalduondo;1;01061;17;3; 185 ;
Zambrana;1;01062;17;5; 416 ;
Zigoitia;1;01018;17;31; 1.749 ;
Zuia;1;01063;17;34; 2.300 ;
Abaltzisketa;20;20001;17;6; 318 ;
Aduna;20;20002;17;8; 472 ;
Aia;20;20016;17;24; 2.039 ;
Aizarnazabal;20;20003;17;4; 779 ;
Albiztur;20;20004;17;7; 302 ;
Alegia;20;20005;17;16; 1.768 ;
Alkiza;20;20006;17;3; 371 ;
Altzaga;20;20906;17;2; 178 ;
Altzo;20;20007;17;5; 460 ;
Amezketa;20;20008;17;8; 935 ;
Andoain;20;20009;17;67; 14.691 ;
Anoeta;20;20010;17;13; 2.085 ;
Antzuola;20;20011;17;13; 2.102 ;
Arama;20;20012;17;4; 202 ;
Aretxabaleta;20;20013;17;52; 7.103 ;
Arrasate/Mondragón;20;20055;17;163; 22.073 ;
Asteasu;20;20014;17;11; 1.561 ;
Astigarraga;20;20903;17;48; 7.029 ;
Ataun;20;20015;17;24; 1.696 ;
Azkoitia;20;20017;17;71; 11.627 ;
Azpeitia;20;20018;17;94; 15.106 ;
Baliarrain;20;20904;17;1; 153 ;
Beasain;20;20019;17;120; 13.938 ;
Beizama;20;20020;17;1; 146 ;
Belauntza;20;20021;17;6; 243 ;
Berastegi;20;20022;17;6; 1.075 ;
Bergara;20;20074;17;79; 14.659 ;
Berrobi;20;20023;17;3; 601 ;
Bidegoian;20;20024;17;5; 525 ;
Deba;20;20029;17;38; 5.460 ;
Donostia/San Sebastián;20;20069;17;984; 188.240 ;
Eibar;20;20030;17;139; 27.769 ;
Elduain;20;20031;17;4; 243 ;
Elgeta;20;20033;17;10; 1.131 ;
Elgoibar;20;20032;17;66; 11.570 ;
Errenteria;20;20067;17;175; 39.540 ;
Errezil;20;20066;17;5; 578 ;
Eskoriatza;20;20034;17;29; 4.106 ;
Ezkio-Itsaso;20;20035;17;14; 601 ;
Gabiria;20;20038;17;9; 495 ;
Gaintza;20;20037;17;3; 121 ;
Gaztelu;20;20907;17;2; 154 ;
Getaria;20;20039;17;30; 2.796 ;
Hernani;20;20040;17;83; 20.438 ;
Hernialde;20;20041;17;6; 303 ;
Hondarribia;20;20036;17;125; 16.881 ;
Ibarra;20;20042;17;26; 4.248 ;
Idiazabal;20;20043;17;23; 2.293 ;
Ikaztegieta;20;20044;17;5; 479 ;
Irun;20;20045;17;343; 62.910 ;
Irura;20;20046;17;15; 1.852 ;
Itsasondo;20;20047;17;10; 668 ;
Larraul;20;20048;17;1; 256 ;
Lasarte-Oria;20;20902;17;51; 18.594 ;
Lazkao;20;20049;17;46; 5.830 ;
Leaburu;20;20050;17;7; 386 ;
Legazpi;20;20051;17;39; 8.321 ;
Legorreta;20;20052;17;17; 1.421 ;
Leintz-Gatzaga;20;20068;17;3; 217 ;
Lezo;20;20053;17;48; 6.103 ;
Lizartza;20;20054;17;7; 617 ;
Mendaro;20;20901;17;14; 1.976 ;
Mutiloa;20;20057;17;8; 255 ;
Mutriku;20;20056;17;56; 5.309 ;
Oiartzun;20;20063;17;116; 10.309 ;
Olaberria;20;20058;17;20; 957 ;
Oñati;20;20059;17;96; 11.497 ;
Ordizia;20;20076;17;60; 10.503 ;
Orendain;20;20905;17;1; 227 ;
Orexa;20;20060;17;2; 117 ;
Orio;20;20061;17;38; 6.091 ;
Ormaiztegi;20;20062;17;13; 1.258 ;
Pasaia;20;20064;17;109; 16.035 ;
Segura;20;20070;17;14; 1.494 ;
Soraluze/Placencia de las Armas;20;20065;17;25; 3.923 ;
Tolosa;20;20071;17;97; 19.816 ;
Urnieta;20;20072;17;44; 6.185 ;
Urretxu;20;20077;17;28; 6.782 ;
Usurbil;20;20073;17;44; 6.173 ;
Villabona;20;20075;17;22; 5.876 ;
Zaldibia;20;20078;17;13; 1.637 ;
Zarautz;20;20079;17;152; 23.360 ;
Zegama;20;20025;17;20; 1.524 ;
Zerain;20;20026;17;5; 270 ;
Zestoa;20;20027;17;30; 3.772 ;
Zizurkil;20;20028;17;13; 3.025 ;
Zumaia;20;20081;17;68; 10.111 ;
Zumarraga;20;20080;17;35; 9.781 ;
Abadiño;48;48001;17;63; 7.658 ;
Abanto y Ciérvana-Abanto Zierbena;48;48002;17;55; 9.471 ;
Ajangiz;48;48911;17;2; 464 ;
Alonsotegi;48;48912;17;25; 2.879 ;
Amorebieta-Etxano;48;48003;17;81; 19.529 ;
Amoroto;48;48004;17;8; 416 ;
Arakaldo;48;48005;17;1; 165 ;
Arantzazu;48;48006;17;4; 408 ;
Areatza;48;48093;17;11; 1.216 ;
Arrankudiaga;48;48009;17;16; 965 ;
Arratzu;48;48914;17;10; 413 ;
Arrieta;48;48010;17;5; 580 ;
Arrigorriaga;48;48011;17;42; 12.225 ;
Artea;48;48023;17;8; 733 ;
Artzentales;48;48008;17;12; 699 ;
Atxondo;48;48091;17;18; 1.335 ;
Aulesti;48;48070;17;12; 657 ;
Bakio;48;48012;17;34; 2.676 ;
Balmaseda;48;48090;17;38; 7.722 ;
Barakaldo;48;48013;17;349; 101.486 ;
Barrika;48;48014;17;26; 1.533 ;
Basauri;48;48015;17;113; 40.847 ;
Bedia;48;48092;17;7; 1.061 ;
Berango;48;48016;17;61; 7.217 ;
Bermeo;48;48017;17;68; 16.864 ;
Berriatua;48;48018;17;20; 1.251 ;
Berriz;48;48019;17;22; 4.580 ;
Bilbao;48;48020;17;1249; 350.184 ;
Busturia;48;48021;17;14; 1.632 ;
Derio;48;48901;17;45; 6.730 ;
Dima;48;48026;17;16; 1.448 ;
Durango;48;48027;17;127; 30.118 ;
Ea;48;48028;17;6; 808 ;
Elantxobe;48;48031;17;3; 347 ;
Elorrio;48;48032;17;54; 7.375 ;
Erandio;48;48902;17;84; 24.530 ;
Ereño;48;48033;17;7; 260 ;
Ermua;48;48034;17;63; 15.847 ;
Errigoiti;48;48079;17;4; 486 ;
Etxebarri;48;48029;17;41; 11.691 ;
Etxebarria;48;48030;17;15; 782 ;
Forua;48;48906;17;8; 907 ;
Fruiz;48;48035;17;6; 552 ;
Galdakao;48;48036;17;128; 29.427 ;
Galdames;48;48037;17;10; 838 ;
Gamiz-Fika;48;48038;17;10; 1.362 ;
Garai;48;48039;17;4; 325 ;
Gatika;48;48040;17;10; 1.665 ;
Gautegiz Arteaga;48;48041;17;8; 808 ;
Gernika-Lumo;48;48046;17;82; 17.105 ;
Getxo;48;48044;17;461; 77.770 ;
Gizaburuaga;48;48047;17;4; 197 ;
Gordexola;48;48042;17;20; 1.697 ;
Gorliz;48;48043;17;60; 5.891 ;
Güeñes;48;48045;17;42; 6.736 ;
Ibarrangelu;48;48048;17;9; 629 ;
Igorre;48;48094;17;26; 4.337 ;
Ispaster;48;48049;17;12; 729 ;
Iurreta;48;48910;17;30; 3.665 ;
Izurtza;48;48050;17;4; 252 ;
Karrantza Harana/Valle de Carranza;48;48022;17;36; 2.803 ;
Kortezubi;48;48907;17;5; 442 ;
Lanestosa;48;48051;17;1; 253 ;
Larrabetzu;48;48052;17;22; 2.037 ;
Laukiz;48;48053;17;8; 1.227 ;
Leioa;48;48054;17;166; 32.013 ;
Lekeitio;48;48057;17;34; 7.317 ;
Lemoa;48;48055;17;24; 3.504 ;
Lemoiz;48;48056;17;22; 1.258 ;
Lezama;48;48081;17;21; 2.445 ;
Loiu;48;48903;17;24; 2.394 ;
Mallabia;48;48058;17;17; 1.173 ;
Mañaria;48;48059;17;7; 522 ;
Markina-Xemein;48;48060;17;42; 5.068 ;
Maruri-Jatabe;48;48061;17;14; 978 ;
Mendata;48;48062;17;11; 380 ;
Mendexa;48;48063;17;10; 425 ;
Meñaka;48;48064;17;5; 754 ;
Morga;48;48066;17;7; 405 ;
Mundaka;48;48068;17;6; 1.845 ;
Mungia;48;48069;17;121; 17.665 ;
Munitibar-Arbatzegi Gerrikaitz;48;48007;17;7; 473 ;
Murueta;48;48908;17;8; 319 ;
Muskiz;48;48071;17;43; 7.536 ;
Muxika;48;48067;17;29; 1.468 ;
Nabarniz;48;48909;17;5; 246 ;
Ondarroa;48;48073;17;52; 8.395 ;
Orozko;48;48075;17;16; 2.650 ;
Ortuella;48;48083;17;34; 8.385 ;
Otxandio;48;48072;17;18; 1.330 ;
Plentzia;48;48077;17;31; 4.353 ;
Portugalete;48;48078;17;178; 45.746 ;
Santurtzi;48;48082;17;156; 46.069 ;
Sestao;48;48084;17;86; 27.452 ;
Sondika;48;48904;17;40; 4.547 ;
Sopelana;48;48085;17;87; 14.120 ;
Sopuerta;48;48086;17;20; 2.570 ;
Sukarrieta;48;48076;17;6; 331 ;
Trucios-Turtzioz;48;48087;17;11; 509 ;
Ubide;48;48088;17;2; 164 ;
Ugao-Miraballes;48;48065;17;13; 4.148 ;
Urduliz;48;48089;17;32; 4.712 ;
Urduña/Orduña;48;48074;17;25; 4.192 ;
Valle de Trápaga-Trapagaran;48;48080;17;40; 11.975 ;
Zaldibar;48;48095;17;17; 3.045 ;
Zalla;48;48096;17;45; 8.450 ;
Zamudio;48;48905;17;35; 3.275 ;
Zaratamo;48;48097;17;9; 1.631 ;
Zeanuri;48;48024;17;16; 1.245 ;
Zeberio;48;48025;17;13; 1.095 ;
Zierbena;48;48913;17;14; 1.520 ;
Ziortza-Bolibar;48;48915;17;9; 404 ;
Alfoz de Lloredo;39;39001;5;25; 2.394 ;
Ampuero;39;39002;5;26; 4.319 ;
Anievas;39;39003;5;4; 274 ;
Arenas de Iguña;39;39004;5;26; 1.665 ;
Argoños;39;39005;5;15; 1.788 ;
Arnuero;39;39006;5;16; 2.106 ;
Arredondo;39;39007;5;7; 452 ;
Astillero, El;39;39008;5;73; 18.134 ;
Bárcena de Cicero;39;39009;5;29; 4.319 ;
Bárcena de Pie de Concha;39;39010;5;8; 672 ;
Bareyo;39;39011;5;17; 1.994 ;
Cabezón de la Sal;39;39012;5;75; 8.358 ;
Cabezón de Liébana;39;39013;5;9; 604 ;
Cabuérniga;39;39014;5;18; 965 ;
Camaleño;39;39015;5;16; 930 ;
Camargo;39;39016;5;165; 30.320 ;
Campoo de Enmedio;39;39027;5;60; 3.696 ;
Campoo de Yuso;39;39017;5;22; 670 ;
Cartes;39;39018;5;41; 5.731 ;
Castañeda;39;39019;5;22; 2.968 ;
Castro-Urdiales;39;39020;5;158; 32.270 ;
Cieza;39;39021;5;4; 534 ;
Cillorigo de Liébana;39;39022;5;12; 1.299 ;
Colindres;39;39023;5;37; 8.598 ;
Comillas;39;39024;5;61; 2.124 ;
Corrales de Buelna, Los;39;39025;5;78; 10.767 ;
Corvera de Toranzo;39;39026;5;26; 2.042 ;
Entrambasaguas;39;39028;5;31; 5.260 ;
Escalante;39;39029;5;7; 781 ;
Guriezo;39;39030;5;19; 2.330 ;
Hazas de Cesto;39;39031;5;10; 1.580 ;
Hermandad de Campoo de Suso;39;39032;5;44; 1.588 ;
Herrerías;39;39033;5;8; 587 ;
Lamasón;39;39034;5;4; 269 ;
Laredo;39;39035;5;110; 11.023 ;
Liendo;39;39036;5;20; 1.196 ;
Liérganes;39;39037;5;20; 2.407 ;
Limpias;39;39038;5;13; 1.928 ;
Luena;39;39039;5;7; 600 ;
Marina de Cudeyo;39;39040;5;53; 5.106 ;
Mazcuerras;39;39041;5;18; 2.093 ;
Medio Cudeyo;39;39042;5;45; 7.577 ;
Meruelo;39;39043;5;8; 2.086 ;
Miengo;39;39044;5;84; 4.891 ;
Miera;39;39045;5;4; 381 ;
Molledo;39;39046;5;27; 1.507 ;
Noja;39;39047;5;70; 2.588 ;
Penagos;39;39048;5;19; 2.142 ;
Peñarrubia;39;39049;5;6; 319 ;
Pesaguero;39;39050;5;4; 295 ;
Pesquera;39;39051;5;4; 79 ;
Piélagos;39;39052;5;145; 25.731 ;
Polaciones;39;39053;5;3; 221 ;
Polanco;39;39054;5;26; 5.942 ;
Potes;39;39055;5;21; 1.332 ;
Puente Viesgo;39;39056;5;20; 2.845 ;
Ramales de la Victoria;39;39057;5;22; 2.877 ;
Rasines;39;39058;5;8; 955 ;
Reinosa;39;39059;5;99; 8.946 ;
Reocín;39;39060;5;50; 8.399 ;
Ribamontán al Mar;39;39061;5;38; 4.478 ;
Ribamontán al Monte;39;39062;5;22; 2.303 ;
Rionansa;39;39063;5;9; 1.029 ;
Riotuerto;39;39064;5;16; 1.611 ;
Rozas de Valdearroyo, Las;39;39065;5;8; 247 ;
Ruente;39;39066;5;14; 1.011 ;
Ruesga;39;39067;5;6; 836 ;
Ruiloba;39;39068;5;14; 722 ;
San Felices de Buelna;39;39069;5;28; 2.367 ;
San Miguel de Aguayo;39;39070;5;4; 145 ;
San Pedro del Romeral;39;39071;5;3; 474 ;
San Roque de Riomiera;39;39072;5;0; 345 ;
San Vicente de la Barquera;39;39080;5;45; 4.095 ;
Santa Cruz de Bezana;39;39073;5;71; 13.088 ;
Santa María de Cayón;39;39074;5;61; 9.167 ;
Santander;39;39075;5;670; 173.375 ;
Santillana del Mar;39;39076;5;26; 4.229 ;
Santiurde de Reinosa;39;39077;5;6; 255 ;
Santiurde de Toranzo;39;39078;5;20; 1.646 ;
Santoña;39;39079;5;53; 11.019 ;
Saro;39;39081;5;4; 516 ;
Selaya;39;39082;5;13; 1.873 ;
Soba;39;39083;5;20; 1.155 ;
Solórzano;39;39084;5;4; 1.046 ;
Suances;39;39085;5;97; 8.827 ;
Tojos, Los;39;39086;5;8; 387 ;
Torrelavega;39;39087;5;242; 51.597 ;
Tresviso;39;39088;5;3; 59 ;
Tudanca;39;39089;5;2; 135 ;
Udías;39;39090;5;10; 928 ;
Val de San Vicente;39;39095;5;35; 2.758 ;
Valdáliga;39;39091;5;25; 2.150 ;
Valdeolea;39;39092;5;31; 939 ;
Valdeprado del Río;39;39093;5;16; 325 ;
Valderredible;39;39094;5;54; 950 ;
Valle de Villaverde;39;39101;5;4; 274 ;
Vega de Liébana;39;39096;5;9; 719 ;
Vega de Pas;39;39097;5;5; 746 ;
Villacarriedo;39;39098;5;15; 1.612 ;
Villaescusa;39;39099;5;22; 3.933 ;
Villafufre;39;39100;5;10; 994 ;
Voto;39;39102;5;20; 2.686 ;
Abáigar;31;31001;16;2; 82 ;
Abárzuza/Abartzuza;31;31002;16;3; 544 ;
Abaurregaina/Abaurrea Alta;31;31003;16;3; 127 ;
Abaurrepea/Abaurrea Baja;31;31004;16;1; 31 ;
Aberin;31;31005;16;4; 340 ;
Ablitas;31;31006;16;21; 2.484 ;
Adiós;31;31007;16;3; 152 ;
Aguilar de Codés;31;31008;16;2; 66 ;
Aibar/Oibar;31;31009;16;8; 794 ;
Allín/Allin;31;31011;16;15; 874 ;
Allo;31;31012;16;8; 960 ;
Altsasu/Alsasua;31;31010;16;39; 7.465 ;
Améscoa Baja;31;31013;16;10; 711 ;
Ancín/Antzin;31;31014;16;7; 338 ;
Andosilla;31;31015;16;15; 2.784 ;
Ansoáin/Antsoain;31;31016;16;65; 10.836 ;
Anue;31;31017;16;16; 481 ;
Añorbe;31;31018;16;9; 595 ;
Aoiz/Agoitz;31;31019;16;25; 2.777 ;
Araitz;31;31020;16;11; 523 ;
Arakil;31;31025;16;13; 962 ;
Aranarache/Aranaratxe;31;31021;16;1; 70 ;
Aranguren;31;31023;16;135; 11.306 ;
Arano;31;31024;16;3; 116 ;
Arantza;31;31022;16;8; 608 ;
Aras;31;31026;16;2; 147 ;
Arbizu;31;31027;16;9; 1.109 ;
Arce/Artzi;31;31028;16;10; 262 ;
Arcos, Los;31;31029;16;12; 1.127 ;
Arellano;31;31030;16;2; 148 ;
Areso;31;31031;16;2; 283 ;
Arguedas;31;31032;16;18; 2.287 ;
Aria;31;31033;16;1; 51 ;
Aribe;31;31034;16;1; 32 ;
Armañanzas;31;31035;16;1; 52 ;
Arróniz;31;31036;16;8; 1.038 ;
Arruazu;31;31037;16;2; 106 ;
Artajona;31;31038;16;32; 1.691 ;
Artazu;31;31039;16;2; 111 ;
Atez/Atetz;31;31040;16;11; 225 ;
Auritz/Burguete;31;31058;16;7; 227 ;
Ayegui/Aiegi;31;31041;16;19; 2.395 ;
Azagra;31;31042;16;32; 3.840 ;
Azuelo;31;31043;16;1; 26 ;
Bakaiku;31;31044;16;2; 360 ;
Barañain;31;31901;16;104; 20.167 ;
Barásoain;31;31045;16;10; 613 ;
Barbarin;31;31046;16;1; 49 ;
Bargota;31;31047;16;3; 255 ;
Barillas;31;31048;16;3; 221 ;
Basaburua;31;31049;16;25; 828 ;
Baztan;31;31050;16;113; 7.850 ;
Beintza-Labaien;31;31137;16;5; 217 ;
Beire;31;31051;16;7; 287 ;
Belascoáin;31;31052;16;5; 119 ;
Bera;31;31250;16;46; 3.753 ;
Berbinzana;31;31053;16;10; 666 ;
Beriáin;31;31905;16;43; 4.113 ;
Berrioplano/Berriobeiti;31;31902;16;95; 7.457 ;
Berriozar;31;31903;16;88; 10.651 ;
Bertizarana;31;31054;16;11; 603 ;
Betelu;31;31055;16;7; 374 ;
Bidaurreta;31;31253;16;2; 164 ;
Biurrun-Olcoz;31;31056;16;9; 223 ;
Buñuel;31;31057;16;18; 2.195 ;
Burgui/Burgi;31;31059;16;5; 203 ;
Burlada/Burlata;31;31060;16;113; 19.541 ;
Busto, El;31;31061;16;1; 54 ;
Cabanillas;31;31062;16;10; 1.351 ;
Cabredo;31;31063;16;1; 87 ;
Cadreita;31;31064;16;17; 2.045 ;
Caparroso;31;31065;16;34; 2.801 ;
Cárcar;31;31066;16;9; 1.104 ;
Carcastillo;31;31067;16;35; 2.502 ;
Cascante;31;31068;16;27; 3.952 ;
Cáseda;31;31069;16;13; 951 ;
Castejón;31;31070;16;22; 4.251 ;
Castillonuevo;31;31071;16;1; 13 ;
Cendea de Olza/Oltza Zendea;31;31193;16;33; 1.860 ;
Cintruénigo;31;31072;16;73; 8.026 ;
Cirauqui/Zirauki;31;31074;16;9; 480 ;
Ciriza/Ziritza;31;31075;16;5; 153 ;
Cizur;31;31076;16;50; 3.924 ;
Corella;31;31077;16;56; 8.100 ;
Cortes;31;31078;16;25; 3.178 ;
Desojo;31;31079;16;2; 76 ;
Dicastillo;31;31080;16;4; 591 ;
Donamaria;31;31081;16;10; 442 ;
Doneztebe/Santesteban;31;31221;16;19; 1.763 ;
Echarri;31;31083;16;3; 75 ;
Egüés;31;31086;16;169; 21.418 ;
Elgorriaga;31;31087;16;3; 220 ;
Enériz/Eneritz;31;31089;16;6; 292 ;
Eratsun;31;31090;16;3; 150 ;
Ergoiena;31;31091;16;6; 370 ;
Erro;31;31092;16;22; 793 ;
Eslava;31;31094;16;2; 105 ;
Esparza de Salazar/Espartza Zaraitzu;31;31095;16;3; 72 ;
Espronceda;31;31096;16;2; 101 ;
Estella-Lizarra;31;31097;16;62; 13.991 ;
Esteribar;31;31098;16;69; 2.726 ;
Etayo;31;31099;16;2; 61 ;
Etxalar;31;31082;16;13; 827 ;
Etxarri-Aranatz;31;31084;16;16; 2.497 ;
Etxauri;31;31085;16;17; 649 ;
Eulate;31;31100;16;2; 282 ;
Ezcabarte;31;31101;16;31; 1.811 ;
Ezcároz/Ezkaroze;31;31093;16;4; 314 ;
Ezkurra;31;31102;16;1; 138 ;
Ezprogui;31;31103;16;1; 44 ;
Falces;31;31104;16;29; 2.336 ;
Fitero;31;31105;16;25; 2.080 ;
Fontellas;31;31106;16;14; 993 ;
Funes;31;31107;16;25; 2.444 ;
Fustiñana;31;31108;16;20; 2.483 ;
Galar;31;31109;16;50; 2.290 ;
Gallipienzo/Galipentzu;31;31110;16;6; 94 ;
Gallués/Galoze;31;31111;16;5; 94 ;
Garaioa;31;31112;16;3; 94 ;
Garde;31;31113;16;4; 142 ;
Garínoain;31;31114;16;7; 498 ;
Garralda;31;31115;16;3; 191 ;
Genevilla;31;31116;16;2; 66 ;
Goizueta;31;31117;16;9; 689 ;
Goñi;31;31118;16;8; 157 ;
Güesa/Gorza;31;31119;16;3; 36 ;
Guesálaz/Gesalatz;31;31120;16;21; 421 ;
Guirguillano;31;31121;16;2; 83 ;
Hiriberri/Villanueva de Aezkoa;31;31256;16;3; 100 ;
Huarte/Uharte;31;31122;16;61; 7.278 ;
Ibargoiti;31;31124;16;5; 248 ;
Igantzi;31;31259;16;9; 631 ;
Igúzquiza;31;31125;16;5; 318 ;
Imotz;31;31126;16;18; 430 ;
Irañeta;31;31127;16;1; 169 ;
Irurtzun;31;31904;16;16; 2.247 ;
Isaba/Izaba;31;31128;16;15; 403 ;
Ituren;31;31129;16;7; 507 ;
